ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
122,90,53,185,43,10.21197608,56.16101782,9/20/2014 22:35
123,88,58,182,48,10.21197608,56.16101782,9/20/2014 22:40
126,83,54,186,52,10.21197608,56.16101782,9/20/2014 22:45
127,83,50,183,54,10.21197608,56.16101782,9/20/2014 22:50
127,79,51,179,51,10.21197608,56.16101782,9/20/2014 22:55
126,78,54,180,48,10.21197608,56.16101782,9/20/2014 23:00
123,79,52,177,44,10.21197608,56.16101782,9/20/2014 23:05
128,81,55,175,46,10.21197608,56.16101782,9/20/2014 23:10
125,85,55,170,41,10.21197608,56.16101782,9/20/2014 23:15
126,90,52,174,39,10.21197608,56.16101782,9/20/2014 23:20
122,94,55,173,39,10.21197608,56.16101782,9/20/2014 23:25
123,92,58,176,37,10.21197608,56.16101782,9/20/2014 23:30
120,97,56,177,35,10.21197608,56.16101782,9/20/2014 23:35
123,97,58,177,40,10.21197608,56.16101782,9/20/2014 23:40
120,92,61,175,45,10.21197608,56.16101782,9/20/2014 23:45
118,96,65,170,47,10.21197608,56.16101782,9/20/2014 23:50
119,92,70,174,43,10.21197608,56.16101782,9/20/2014 23:55
123,96,68,175,42,10.21197608,56.16101782,9/21/2014 0:00
123,93,67,172,40,10.21197608,56.16101782,9/21/2014 0:05
125,93,65,167,42,10.21197608,56.16101782,9/21/2014 0:10
128,89,61,166,47,10.21197608,56.16101782,9/21/2014 0:15
125,89,59,161,52,10.21197608,56.16101782,9/21/2014 0:20
123,92,57,156,51,10.21197608,56.16101782,9/21/2014 0:25
120,94,57,154,51,10.21197608,56.16101782,9/21/2014 0:30
124,96,58,150,56,10.21197608,56.16101782,9/21/2014 0:35
128,96,55,145,61,10.21197608,56.16101782,9/21/2014 0:40
127,99,52,144,58,10.21197608,56.16101782,9/21/2014 0:45
132,97,47,149,63,10.21197608,56.16101782,9/21/2014 0:50
130,93,50,154,59,10.21197608,56.16101782,9/21/2014 0:55
135,96,53,156,59,10.21197608,56.16101782,9/21/2014 1:00
131,95,53,154,55,10.21197608,56.16101782,9/21/2014 1:05
129,95,53,159,58,10.21197608,56.16101782,9/21/2014 1:10
129,99,52,157,56,10.21197608,56.16101782,9/21/2014 1:15
127,98,57,158,54,10.21197608,56.16101782,9/21/2014 1:20
122,99,55,154,53,10.21197608,56.16101782,9/21/2014 1:25
119,98,51,149,51,10.21197608,56.16101782,9/21/2014 1:30
119,94,52,148,48,10.21197608,56.16101782,9/21/2014 1:35
114,96,47,143,43,10.21197608,56.16101782,9/21/2014 1:40
110,99,50,145,43,10.21197608,56.16101782,9/21/2014 1:45
107,95,46,146,39,10.21197608,56.16101782,9/21/2014 1:50
112,97,50,143,37,10.21197608,56.16101782,9/21/2014 1:55
117,96,54,147,35,10.21197608,56.16101782,9/21/2014 2:00
112,92,54,142,33,10.21197608,56.16101782,9/21/2014 2:05
112,96,53,138,32,10.21197608,56.16101782,9/21/2014 2:10
108,100,49,135,31,10.21197608,56.16101782,9/21/2014 2:15
105,96,53,137,27,10.21197608,56.16101782,9/21/2014 2:20
109,94,58,139,25,10.21197608,56.16101782,9/21/2014 2:25
107,96,62,137,22,10.21197608,56.16101782,9/21/2014 2:30
105,95,58,136,18,10.21197608,56.16101782,9/21/2014 2:35
102,100,61,138,21,10.21197608,56.16101782,9/21/2014 2:40
104,103,62,140,23,10.21197608,56.16101782,9/21/2014 2:45
103,105,58,144,25,10.21197608,56.16101782,9/21/2014 2:50
105,104,55,142,28,10.21197608,56.16101782,9/21/2014 2:55
108,107,51,140,26,10.21197608,56.16101782,9/21/2014 3:00
104,106,52,140,30,10.21197608,56.16101782,9/21/2014 3:05
104,111,47,144,28,10.21197608,56.16101782,9/21/2014 3:10
105,112,46,145,26,10.21197608,56.16101782,9/21/2014 3:15
109,110,48,145,31,10.21197608,56.16101782,9/21/2014 3:20
114,105,52,141,29,10.21197608,56.16101782,9/21/2014 3:25
113,100,47,139,34,10.21197608,56.16101782,9/21/2014 3:30
109,99,44,139,36,10.21197608,56.16101782,9/21/2014 3:35
107,102,46,140,33,10.21197608,56.16101782,9/21/2014 3:40
105,101,50,138,33,10.21197608,56.16101782,9/21/2014 3:45
100,98,54,141,34,10.21197608,56.16101782,9/21/2014 3:50
102,100,49,137,31,10.21197608,56.16101782,9/21/2014 3:55
99,104,49,137,28,10.21197608,56.16101782,9/21/2014 4:00
103,104,45,134,28,10.21197608,56.16101782,9/21/2014 4:05
99,109,41,134,29,10.21197608,56.16101782,9/21/2014 4:10
104,107,40,135,24,10.21197608,56.16101782,9/21/2014 4:15
108,109,36,134,28,10.21197608,56.16101782,9/21/2014 4:20
113,108,41,131,29,10.21197608,56.16101782,9/21/2014 4:25
118,109,38,129,28,10.21197608,56.16101782,9/21/2014 4:30
121,110,40,129,28,10.21197608,56.16101782,9/21/2014 4:35
119,108,39,132,31,10.21197608,56.16101782,9/21/2014 4:40
122,107,44,129,26,10.21197608,56.16101782,9/21/2014 4:45
121,106,40,127,30,10.21197608,56.16101782,9/21/2014 4:50
116,101,43,128,34,10.21197608,56.16101782,9/21/2014 4:55
113,101,40,124,37,10.21197608,56.16101782,9/21/2014 5:00
113,106,36,120,40,10.21197608,56.16101782,9/21/2014 5:05
112,107,38,123,45,10.21197608,56.16101782,9/21/2014 5:10
110,107,37,128,44,10.21197608,56.16101782,9/21/2014 5:15
114,109,39,124,44,10.21197608,56.16101782,9/21/2014 5:20
109,113,41,125,40,10.21197608,56.16101782,9/21/2014 5:25
104,111,41,125,35,10.21197608,56.16101782,9/21/2014 5:30
100,116,37,122,32,10.21197608,56.16101782,9/21/2014 5:35
100,118,33,124,31,10.21197608,56.16101782,9/21/2014 5:40
96,122,34,129,27,10.21197608,56.16101782,9/21/2014 5:45
98,119,29,132,27,10.21197608,56.16101782,9/21/2014 5:50
102,121,31,130,24,10.21197608,56.16101782,9/21/2014 5:55
97,126,31,126,29,10.21197608,56.16101782,9/21/2014 6:00
101,121,28,125,24,10.21197608,56.16101782,9/21/2014 6:05
105,119,29,120,25,10.21197608,56.16101782,9/21/2014 6:10
109,114,29,118,25,10.21197608,56.16101782,9/21/2014 6:15
112,118,26,121,20,10.21197608,56.16101782,9/21/2014 6:20
110,118,30,117,15,10.21197608,56.16101782,9/21/2014 6:25
111,119,25,120,16,10.21197608,56.16101782,9/21/2014 6:30
110,114,20,119,22,10.21197608,56.16101782,9/21/2014 6:35
112,111,23,114,21,10.21197608,56.16101782,9/21/2014 6:40
114,106,27,118,24,10.21197608,56.16101782,9/21/2014 6:45
115,108,23,122,27,10.21197608,56.16101782,9/21/2014 6:50
116,103,23,125,31,10.21197608,56.16101782,9/21/2014 6:55
116,98,19,127,27,10.21197608,56.16101782,9/21/2014 7:00
115,96,27,128,28,10.21197608,56.16101782,9/21/2014 7:05
111,94,31,129,24,10.21197608,56.16101782,9/21/2014 7:10
110,92,29,126,19,10.21197608,56.16101782,9/21/2014 7:15
106,95,29,131,25,10.21197608,56.16101782,9/21/2014 7:20
110,96,33,134,29,10.21197608,56.16101782,9/21/2014 7:25
107,93,32,136,31,10.21197608,56.16101782,9/21/2014 7:30
110,88,33,136,26,10.21197608,56.16101782,9/21/2014 7:35
106,92,34,135,22,10.21197608,56.16101782,9/21/2014 7:40
107,93,39,138,20,10.21197608,56.16101782,9/21/2014 7:45
104,91,44,140,23,10.21197608,56.16101782,9/21/2014 7:50
101,89,49,135,21,10.21197608,56.16101782,9/21/2014 7:55
96,84,49,140,18,10.21197608,56.16101782,9/21/2014 8:00
95,84,54,140,20,10.21197608,56.16101782,9/21/2014 8:05
92,86,53,137,15,10.21197608,56.16101782,9/21/2014 8:10
96,91,50,137,22,10.21197608,56.16101782,9/21/2014 8:15
92,88,52,134,24,10.21197608,56.16101782,9/21/2014 8:20
95,83,47,131,27,10.21197608,56.16101782,9/21/2014 8:25
92,88,47,129,24,10.21197608,56.16101782,9/21/2014 8:30
94,92,49,126,26,10.21197608,56.16101782,9/21/2014 8:35
94,95,45,130,26,10.21197608,56.16101782,9/21/2014 8:40
90,95,43,128,23,10.21197608,56.16101782,9/21/2014 8:45
85,93,38,131,25,10.21197608,56.16101782,9/21/2014 8:50
89,95,43,128,28,10.21197608,56.16101782,9/21/2014 8:55
86,93,38,130,27,10.21197608,56.16101782,9/21/2014 9:00
85,89,40,134,26,10.21197608,56.16101782,9/21/2014 9:05
86,92,38,129,31,10.21197608,56.16101782,9/21/2014 9:10
87,95,42,134,30,10.21197608,56.16101782,9/21/2014 9:15
84,95,43,135,31,10.21197608,56.16101782,9/21/2014 9:20
88,91,44,134,32,10.21197608,56.16101782,9/21/2014 9:25
87,96,48,139,30,10.21197608,56.16101782,9/21/2014 9:30
84,101,52,137,31,10.21197608,56.16101782,9/21/2014 9:35
81,103,52,136,35,10.21197608,56.16101782,9/21/2014 9:40
79,102,49,131,38,10.21197608,56.16101782,9/21/2014 9:45
78,98,51,129,35,10.21197608,56.16101782,9/21/2014 9:50
83,98,55,129,30,10.21197608,56.16101782,9/21/2014 9:55
88,102,57,125,35,10.21197608,56.16101782,9/21/2014 10:00
90,105,57,124,31,10.21197608,56.16101782,9/21/2014 10:05
95,101,58,125,35,10.21197608,56.16101782,9/21/2014 10:10
96,98,58,120,37,10.21197608,56.16101782,9/21/2014 10:15
101,94,59,121,33,10.21197608,56.16101782,9/21/2014 10:20
101,96,54,123,38,10.21197608,56.16101782,9/21/2014 10:25
101,91,56,125,33,10.21197608,56.16101782,9/21/2014 10:30
105,86,57,120,36,10.21197608,56.16101782,9/21/2014 10:35
110,90,56,119,31,10.21197608,56.16101782,9/21/2014 10:40
110,95,53,122,30,10.21197608,56.16101782,9/21/2014 10:45
114,96,50,119,35,10.21197608,56.16101782,9/21/2014 10:50
112,93,48,122,30,10.21197608,56.16101782,9/21/2014 10:55
117,93,46,117,29,10.21197608,56.16101782,9/21/2014 11:00
114,92,45,120,27,10.21197608,56.16101782,9/21/2014 11:05
113,92,40,123,31,10.21197608,56.16101782,9/21/2014 11:10
116,91,44,121,32,10.21197608,56.16101782,9/21/2014 11:15
121,89,41,118,36,10.21197608,56.16101782,9/21/2014 11:20
121,90,36,116,38,10.21197608,56.16101782,9/21/2014 11:25
126,88,32,121,38,10.21197608,56.16101782,9/21/2014 11:30
127,93,32,120,40,10.21197608,56.16101782,9/21/2014 11:35
130,96,33,122,44,10.21197608,56.16101782,9/21/2014 11:40
131,94,32,120,43,10.21197608,56.16101782,9/21/2014 11:45
130,96,33,121,42,10.21197608,56.16101782,9/21/2014 11:50
126,98,37,125,37,10.21197608,56.16101782,9/21/2014 11:55
129,97,41,127,40,10.21197608,56.16101782,9/21/2014 12:00
130,100,42,122,42,10.21197608,56.16101782,9/21/2014 12:05
125,102,43,119,45,10.21197608,56.16101782,9/21/2014 12:10
130,97,46,124,48,10.21197608,56.16101782,9/21/2014 12:15
134,100,43,124,46,10.21197608,56.16101782,9/21/2014 12:20
131,95,46,121,48,10.21197608,56.16101782,9/21/2014 12:25
130,96,51,125,51,10.21197608,56.16101782,9/21/2014 12:30
135,100,54,125,51,10.21197608,56.16101782,9/21/2014 12:35
137,99,57,129,53,10.21197608,56.16101782,9/21/2014 12:40
139,95,53,132,52,10.21197608,56.16101782,9/21/2014 12:45
142,99,51,127,51,10.21197608,56.16101782,9/21/2014 12:50
141,96,53,127,52,10.21197608,56.16101782,9/21/2014 12:55
139,98,52,130,50,10.21197608,56.16101782,9/21/2014 13:00
136,97,49,127,46,10.21197608,56.16101782,9/21/2014 13:05
136,93,50,131,49,10.21197608,56.16101782,9/21/2014 13:10
139,91,49,134,48,10.21197608,56.16101782,9/21/2014 13:15
140,94,48,135,52,10.21197608,56.16101782,9/21/2014 13:20
137,91,50,136,55,10.21197608,56.16101782,9/21/2014 13:25
140,94,46,141,57,10.21197608,56.16101782,9/21/2014 13:30
139,92,47,143,57,10.21197608,56.16101782,9/21/2014 13:35
138,88,49,145,60,10.21197608,56.16101782,9/21/2014 13:40
139,90,46,144,58,10.21197608,56.16101782,9/21/2014 13:45
139,86,45,149,55,10.21197608,56.16101782,9/21/2014 13:50
138,87,45,153,55,10.21197608,56.16101782,9/21/2014 13:55
136,82,42,157,55,10.21197608,56.16101782,9/21/2014 14:00
132,77,39,156,56,10.21197608,56.16101782,9/21/2014 14:05
131,73,40,161,51,10.21197608,56.16101782,9/21/2014 14:10
129,72,35,163,47,10.21197608,56.16101782,9/21/2014 14:15
134,68,38,159,46,10.21197608,56.16101782,9/21/2014 14:20
136,63,37,160,50,10.21197608,56.16101782,9/21/2014 14:25
133,68,36,161,49,10.21197608,56.16101782,9/21/2014 14:30
135,73,31,156,54,10.21197608,56.16101782,9/21/2014 14:35
135,77,27,158,52,10.21197608,56.16101782,9/21/2014 14:40
136,78,29,153,56,10.21197608,56.16101782,9/21/2014 14:45
132,74,33,153,57,10.21197608,56.16101782,9/21/2014 14:50
127,69,37,156,58,10.21197608,56.16101782,9/21/2014 14:55
128,66,36,152,57,10.21197608,56.16101782,9/21/2014 15:00
127,67,37,154,60,10.21197608,56.16101782,9/21/2014 15:05
128,62,37,156,57,10.21197608,56.16101782,9/21/2014 15:10
124,67,35,156,55,10.21197608,56.16101782,9/21/2014 15:15
128,66,32,151,54,10.21197608,56.16101782,9/21/2014 15:20
124,64,28,156,53,10.21197608,56.16101782,9/21/2014 15:25
122,68,28,159,53,10.21197608,56.16101782,9/21/2014 15:30
125,63,26,159,55,10.21197608,56.16101782,9/21/2014 15:35
122,64,22,159,57,10.21197608,56.16101782,9/21/2014 15:40
121,64,25,164,53,10.21197608,56.16101782,9/21/2014 15:45
124,69,20,165,48,10.21197608,56.16101782,9/21/2014 15:50
127,74,22,169,46,10.21197608,56.16101782,9/21/2014 15:55
122,78,27,171,43,10.21197608,56.16101782,9/21/2014 16:00
123,81,27,167,44,10.21197608,56.16101782,9/21/2014 16:05
128,79,22,167,49,10.21197608,56.16101782,9/21/2014 16:10
123,79,24,167,45,10.21197608,56.16101782,9/21/2014 16:15
121,79,27,170,40,10.21197608,56.16101782,9/21/2014 16:20
121,81,26,166,39,10.21197608,56.16101782,9/21/2014 16:25
122,84,21,165,38,10.21197608,56.16101782,9/21/2014 16:30
119,86,23,162,34,10.21197608,56.16101782,9/21/2014 16:35
122,86,26,164,32,10.21197608,56.16101782,9/21/2014 16:40
124,83,22,166,33,10.21197608,56.16101782,9/21/2014 16:45
120,88,24,169,38,10.21197608,56.16101782,9/21/2014 16:50
119,91,21,166,36,10.21197608,56.16101782,9/21/2014 16:55
114,92,17,171,35,10.21197608,56.16101782,9/21/2014 17:00
111,91,21,166,40,10.21197608,56.16101782,9/21/2014 17:05
114,92,25,166,43,10.21197608,56.16101782,9/21/2014 17:10
110,94,25,168,43,10.21197608,56.16101782,9/21/2014 17:15
109,98,27,165,45,10.21197608,56.16101782,9/21/2014 17:20
108,103,31,168,44,10.21197608,56.16101782,9/21/2014 17:25
111,105,33,167,43,10.21197608,56.16101782,9/21/2014 17:30
110,110,31,162,47,10.21197608,56.16101782,9/21/2014 17:35
111,106,26,157,52,10.21197608,56.16101782,9/21/2014 17:40
114,106,30,159,51,10.21197608,56.16101782,9/21/2014 17:45
118,103,27,162,55,10.21197608,56.16101782,9/21/2014 17:50
122,99,31,157,54,10.21197608,56.16101782,9/21/2014 17:55
117,94,26,159,55,10.21197608,56.16101782,9/21/2014 18:00
115,96,24,156,57,10.21197608,56.16101782,9/21/2014 18:05
118,92,20,152,61,10.21197608,56.16101782,9/21/2014 18:10
118,89,24,154,65,10.21197608,56.16101782,9/21/2014 18:15
115,86,25,152,60,10.21197608,56.16101782,9/21/2014 18:20
112,88,29,151,56,10.21197608,56.16101782,9/21/2014 18:25
107,89,30,153,55,10.21197608,56.16101782,9/21/2014 18:30
111,90,29,154,53,10.21197608,56.16101782,9/21/2014 18:35
112,95,28,149,51,10.21197608,56.16101782,9/21/2014 18:40
113,92,24,154,46,10.21197608,56.16101782,9/21/2014 18:45
113,91,21,149,51,10.21197608,56.16101782,9/21/2014 18:50
114,94,21,152,48,10.21197608,56.16101782,9/21/2014 18:55
115,98,16,156,47,10.21197608,56.16101782,9/21/2014 19:00
114,95,23,155,47,10.21197608,56.16101782,9/21/2014 19:05
112,94,25,151,45,10.21197608,56.16101782,9/21/2014 19:10
111,96,21,147,48,10.21197608,56.16101782,9/21/2014 19:15
108,98,26,151,44,10.21197608,56.16101782,9/21/2014 19:20
109,103,25,155,46,10.21197608,56.16101782,9/21/2014 19:25
111,108,28,154,43,10.21197608,56.16101782,9/21/2014 19:30
115,105,30,153,45,10.21197608,56.16101782,9/21/2014 19:35
120,109,28,150,49,10.21197608,56.16101782,9/21/2014 19:40
121,113,28,149,48,10.21197608,56.16101782,9/21/2014 19:45
116,112,27,145,45,10.21197608,56.16101782,9/21/2014 19:50
114,113,29,140,45,10.21197608,56.16101782,9/21/2014 19:55
114,114,25,141,42,10.21197608,56.16101782,9/21/2014 20:00
113,116,23,146,42,10.21197608,56.16101782,9/21/2014 20:05
113,121,28,142,46,10.21197608,56.16101782,9/21/2014 20:10
108,120,28,142,51,10.21197608,56.16101782,9/21/2014 20:15
109,116,33,139,46,10.21197608,56.16101782,9/21/2014 20:20
113,119,29,141,51,10.21197608,56.16101782,9/21/2014 20:25
115,120,27,144,49,10.21197608,56.16101782,9/21/2014 20:30
115,122,29,139,49,10.21197608,56.16101782,9/21/2014 20:35
119,125,25,143,51,10.21197608,56.16101782,9/21/2014 20:40
118,126,28,141,54,10.21197608,56.16101782,9/21/2014 20:45
117,131,24,141,54,10.21197608,56.16101782,9/21/2014 20:50
117,129,22,136,55,10.21197608,56.16101782,9/21/2014 20:55
118,134,20,132,56,10.21197608,56.16101782,9/21/2014 21:00
115,130,22,137,52,10.21197608,56.16101782,9/21/2014 21:05
110,130,27,136,53,10.21197608,56.16101782,9/21/2014 21:10
115,127,27,138,51,10.21197608,56.16101782,9/21/2014 21:15
118,123,23,143,49,10.21197608,56.16101782,9/21/2014 21:20
116,127,26,143,46,10.21197608,56.16101782,9/21/2014 21:25
115,126,28,141,51,10.21197608,56.16101782,9/21/2014 21:30
111,131,29,141,54,10.21197608,56.16101782,9/21/2014 21:35
111,126,26,146,51,10.21197608,56.16101782,9/21/2014 21:40
106,128,30,149,47,10.21197608,56.16101782,9/21/2014 21:45
110,132,26,152,51,10.21197608,56.16101782,9/21/2014 21:50
115,132,31,150,47,10.21197608,56.16101782,9/21/2014 21:55
118,128,36,154,43,10.21197608,56.16101782,9/21/2014 22:00
118,124,36,152,39,10.21197608,56.16101782,9/21/2014 22:05
114,119,40,147,44,10.21197608,56.16101782,9/21/2014 22:10
111,114,38,143,45,10.21197608,56.16101782,9/21/2014 22:15
109,109,42,142,50,10.21197608,56.16101782,9/21/2014 22:20
108,108,40,140,54,10.21197608,56.16101782,9/21/2014 22:25
108,105,37,143,59,10.21197608,56.16101782,9/21/2014 22:30
108,104,40,146,63,10.21197608,56.16101782,9/21/2014 22:35
108,102,43,143,58,10.21197608,56.16101782,9/21/2014 22:40
106,98,47,144,54,10.21197608,56.16101782,9/21/2014 22:45
109,102,42,148,51,10.21197608,56.16101782,9/21/2014 22:50
106,101,37,143,55,10.21197608,56.16101782,9/21/2014 22:55
109,105,33,146,60,10.21197608,56.16101782,9/21/2014 23:00
108,102,38,148,64,10.21197608,56.16101782,9/21/2014 23:05
113,102,40,149,66,10.21197608,56.16101782,9/21/2014 23:10
111,107,43,147,64,10.21197608,56.16101782,9/21/2014 23:15
113,104,42,148,67,10.21197608,56.16101782,9/21/2014 23:20
112,105,45,148,65,10.21197608,56.16101782,9/21/2014 23:25
109,105,46,144,69,10.21197608,56.16101782,9/21/2014 23:30
114,103,41,139,65,10.21197608,56.16101782,9/21/2014 23:35
113,107,44,137,65,10.21197608,56.16101782,9/21/2014 23:40
116,107,45,133,66,10.21197608,56.16101782,9/21/2014 23:45
117,108,40,133,68,10.21197608,56.16101782,9/21/2014 23:50
117,110,38,136,63,10.21197608,56.16101782,9/21/2014 23:55
120,109,33,135,64,10.21197608,56.16101782,9/22/2014 0:00
124,111,30,136,68,10.21197608,56.16101782,9/22/2014 0:05
120,110,26,137,73,10.21197608,56.16101782,9/22/2014 0:10
119,109,21,142,70,10.21197608,56.16101782,9/22/2014 0:15
114,107,26,146,74,10.21197608,56.16101782,9/22/2014 0:20
114,111,24,146,72,10.21197608,56.16101782,9/22/2014 0:25
117,116,28,151,75,10.21197608,56.16101782,9/22/2014 0:30
112,113,25,149,76,10.21197608,56.16101782,9/22/2014 0:35
117,114,26,151,71,10.21197608,56.16101782,9/22/2014 0:40
115,117,21,155,75,10.21197608,56.16101782,9/22/2014 0:45
110,116,24,157,72,10.21197608,56.16101782,9/22/2014 0:50
113,119,22,157,74,10.21197608,56.16101782,9/22/2014 0:55
113,123,24,162,78,10.21197608,56.16101782,9/22/2014 1:00
117,122,26,158,82,10.21197608,56.16101782,9/22/2014 1:05
122,127,22,160,86,10.21197608,56.16101782,9/22/2014 1:10
127,125,27,159,90,10.21197608,56.16101782,9/22/2014 1:15
125,127,26,163,94,10.21197608,56.16101782,9/22/2014 1:20
124,125,21,163,89,10.21197608,56.16101782,9/22/2014 1:25
122,127,19,166,88,10.21197608,56.16101782,9/22/2014 1:30
122,123,24,167,83,10.21197608,56.16101782,9/22/2014 1:35
127,121,22,168,88,10.21197608,56.16101782,9/22/2014 1:40
128,116,27,164,92,10.21197608,56.16101782,9/22/2014 1:45
126,111,23,169,91,10.21197608,56.16101782,9/22/2014 1:50
127,112,27,165,92,10.21197608,56.16101782,9/22/2014 1:55
128,107,24,169,90,10.21197608,56.16101782,9/22/2014 2:00
125,108,26,171,90,10.21197608,56.16101782,9/22/2014 2:05
120,107,23,175,89,10.21197608,56.16101782,9/22/2014 2:10
122,105,19,178,90,10.21197608,56.16101782,9/22/2014 2:15
125,108,25,181,95,10.21197608,56.16101782,9/22/2014 2:20
128,113,20,183,92,10.21197608,56.16101782,9/22/2014 2:25
125,115,15,186,97,10.21197608,56.16101782,9/22/2014 2:30
120,110,22,184,99,10.21197608,56.16101782,9/22/2014 2:35
115,107,24,183,101,10.21197608,56.16101782,9/22/2014 2:40
114,108,25,188,103,10.21197608,56.16101782,9/22/2014 2:45
119,110,30,192,104,10.21197608,56.16101782,9/22/2014 2:50
119,110,28,194,107,10.21197608,56.16101782,9/22/2014 2:55
118,105,31,196,110,10.21197608,56.16101782,9/22/2014 3:00
122,106,32,201,106,10.21197608,56.16101782,9/22/2014 3:05
118,103,30,201,106,10.21197608,56.16101782,9/22/2014 3:10
121,108,27,197,105,10.21197608,56.16101782,9/22/2014 3:15
118,113,24,194,110,10.21197608,56.16101782,9/22/2014 3:20
115,117,27,189,112,10.21197608,56.16101782,9/22/2014 3:25
111,117,28,189,114,10.21197608,56.16101782,9/22/2014 3:30
114,114,28,184,111,10.21197608,56.16101782,9/22/2014 3:35
118,114,23,183,107,10.21197608,56.16101782,9/22/2014 3:40
120,110,25,185,107,10.21197608,56.16101782,9/22/2014 3:45
116,107,21,188,110,10.21197608,56.16101782,9/22/2014 3:50
121,105,20,184,110,10.21197608,56.16101782,9/22/2014 3:55
120,107,22,179,109,10.21197608,56.16101782,9/22/2014 4:00
125,111,17,175,110,10.21197608,56.16101782,9/22/2014 4:05
122,107,23,177,108,10.21197608,56.16101782,9/22/2014 4:10
123,106,20,177,103,10.21197608,56.16101782,9/22/2014 4:15
122,111,19,177,99,10.21197608,56.16101782,9/22/2014 4:20
123,115,23,175,98,10.21197608,56.16101782,9/22/2014 4:25
127,112,19,178,95,10.21197608,56.16101782,9/22/2014 4:30
122,117,29,179,97,10.21197608,56.16101782,9/22/2014 4:35
125,116,29,175,99,10.21197608,56.16101782,9/22/2014 4:40
121,115,29,179,100,10.21197608,56.16101782,9/22/2014 4:45
122,117,24,174,101,10.21197608,56.16101782,9/22/2014 4:50
123,114,26,173,106,10.21197608,56.16101782,9/22/2014 4:55
120,109,24,176,103,10.21197608,56.16101782,9/22/2014 5:00
125,107,28,172,104,10.21197608,56.16101782,9/22/2014 5:05
125,103,30,177,102,10.21197608,56.16101782,9/22/2014 5:10
120,104,30,173,106,10.21197608,56.16101782,9/22/2014 5:15
121,109,27,173,103,10.21197608,56.16101782,9/22/2014 5:20
125,114,23,168,100,10.21197608,56.16101782,9/22/2014 5:25
130,112,23,163,95,10.21197608,56.16101782,9/22/2014 5:30
130,113,20,158,98,10.21197608,56.16101782,9/22/2014 5:35
129,115,22,156,99,10.21197608,56.16101782,9/22/2014 5:40
132,112,25,159,97,10.21197608,56.16101782,9/22/2014 5:45
130,115,21,161,99,10.21197608,56.16101782,9/22/2014 5:50
131,117,16,160,100,10.21197608,56.16101782,9/22/2014 5:55
129,113,23,155,99,10.21197608,56.16101782,9/22/2014 6:00
129,109,27,155,99,10.21197608,56.16101782,9/22/2014 6:05
127,106,23,152,102,10.21197608,56.16101782,9/22/2014 6:10
129,108,22,150,101,10.21197608,56.16101782,9/22/2014 6:15
129,107,22,146,104,10.21197608,56.16101782,9/22/2014 6:20
124,111,24,145,109,10.21197608,56.16101782,9/22/2014 6:25
126,116,28,150,107,10.21197608,56.16101782,9/22/2014 6:30
124,118,27,146,106,10.21197608,56.16101782,9/22/2014 6:35
128,116,30,151,110,10.21197608,56.16101782,9/22/2014 6:40
124,112,25,149,113,10.21197608,56.16101782,9/22/2014 6:45
126,114,29,148,114,10.21197608,56.16101782,9/22/2014 6:50
125,119,27,148,112,10.21197608,56.16101782,9/22/2014 6:55
125,118,30,144,112,10.21197608,56.16101782,9/22/2014 7:00
128,115,33,143,116,10.21197608,56.16101782,9/22/2014 7:05
124,118,34,147,114,10.21197608,56.16101782,9/22/2014 7:10
129,123,34,152,117,10.21197608,56.16101782,9/22/2014 7:15
126,124,31,151,114,10.21197608,56.16101782,9/22/2014 7:20
131,119,32,146,110,10.21197608,56.16101782,9/22/2014 7:25
134,116,36,145,114,10.21197608,56.16101782,9/22/2014 7:30
139,112,40,145,111,10.21197608,56.16101782,9/22/2014 7:35
141,109,37,145,106,10.21197608,56.16101782,9/22/2014 7:40
141,109,40,140,101,10.21197608,56.16101782,9/22/2014 7:45
143,111,41,137,101,10.21197608,56.16101782,9/22/2014 7:50
143,113,46,137,105,10.21197608,56.16101782,9/22/2014 7:55
138,115,43,139,102,10.21197608,56.16101782,9/22/2014 8:00
135,119,48,140,107,10.21197608,56.16101782,9/22/2014 8:05
130,123,53,139,111,10.21197608,56.16101782,9/22/2014 8:10
135,121,53,141,109,10.21197608,56.16101782,9/22/2014 8:15
130,124,55,139,110,10.21197608,56.16101782,9/22/2014 8:20
127,120,60,139,108,10.21197608,56.16101782,9/22/2014 8:25
132,120,61,142,106,10.21197608,56.16101782,9/22/2014 8:30
136,115,63,146,105,10.21197608,56.16101782,9/22/2014 8:35
140,120,65,144,110,10.21197608,56.16101782,9/22/2014 8:40
141,116,62,145,109,10.21197608,56.16101782,9/22/2014 8:45
136,120,58,143,109,10.21197608,56.16101782,9/22/2014 8:50
136,116,54,138,107,10.21197608,56.16101782,9/22/2014 8:55
135,113,50,142,112,10.21197608,56.16101782,9/22/2014 9:00
134,116,49,147,115,10.21197608,56.16101782,9/22/2014 9:05
139,119,44,150,117,10.21197608,56.16101782,9/22/2014 9:10
136,121,40,146,115,10.21197608,56.16101782,9/22/2014 9:15
140,121,37,148,114,10.21197608,56.16101782,9/22/2014 9:20
141,120,36,150,114,10.21197608,56.16101782,9/22/2014 9:25
137,123,32,150,116,10.21197608,56.16101782,9/22/2014 9:30
133,127,35,145,112,10.21197608,56.16101782,9/22/2014 9:35
130,130,31,148,117,10.21197608,56.16101782,9/22/2014 9:40
